invoiceno,invoice_date,customerid,country,total_revenue,is_return,year_month
537136,2010-12-05 12:42:00,12748.0,United Kingdom,273.76,False,2010-12
537137,2010-12-05 12:43:00,16327.0,United Kingdom,535.6,False,2010-12
537138,2010-12-05 12:44:00,17211.0,United Kingdom,273.3,False,2010-12
537139,2010-12-05 12:47:00,17026.0,United Kingdom,33.15,False,2010-12
537140,2010-12-05 12:53:00,12748.0,United Kingdom,70.42,False,2010-12
537141,2010-12-05 12:57:00,15570.0,United Kingdom,517.65,False,2010-12
537142,2010-12-05 12:57:00,12748.0,United Kingdom,41.45,False,2010-12
537144,2010-12-05 13:00:00,15880.0,United Kingdom,343.28000000000003,False,2010-12
537153,2010-12-05 13:03:00,16718.0,United Kingdom,623.75,False,2010-12
537154,2010-12-05 13:05:00,15808.0,United Kingdom,1021.45,False,2010-12
537155,2010-12-05 13:05:00,12748.0,United Kingdom,75.64,False,2010-12
537156,2010-12-05 13:08:00,17858.0,United Kingdom,251.25,False,2010-12
537158,2010-12-05 13:10:00,16393.0,United Kingdom,184.8,False,2010-12
537159,2010-12-05 13:17:00,14527.0,United Kingdom,292.95,False,2010-12
537160,2010-12-05 13:18:00,14161.0,United Kingdom,283.15,False,2010-12
537163,2010-12-05 13:21:00,17863.0,United Kingdom,384.71999999999997,False,2010-12
537176,2010-12-05 13:26:00,16411.0,United Kingdom,131.5,False,2010-12
537179,2010-12-05 13:29:00,13767.0,United Kingdom,806.28,False,2010-12
537192,2010-12-05 13:42:00,16402.0,United Kingdom,211.8,False,2010-12
537193,2010-12-05 13:49:00,15023.0,United Kingdom,460.6,False,2010-12
537194,2010-12-05 13:53:00,17402.0,United Kingdom,271.2,False,2010-12
537195,2010-12-05 13:55:00,15311.0,United Kingdom,650.64,False,2010-12
537196,2010-12-05 13:55:00,15426.0,United Kingdom,411.42,False,2010-12
537197,2010-12-05 14:02:00,12647.0,Germany,286.5,False,2010-12
537198,2010-12-05 14:03:00,12647.0,Germany,85.5,False,2010-12
537199,2010-12-05 14:06:00,15894.0,United Kingdom,156.74,False,2010-12
537200,2010-12-05 14:17:00,15867.0,United Kingdom,112.9,False,2010-12
537201,2010-12-05 14:19:00,12472.0,Germany,1631.3,False,2010-12
537202,2010-12-05 14:25:00,14506.0,United Kingdom,269.7,False,2010-12
537204,2010-12-05 14:45:00,15555.0,United Kingdom,198.43,False,2010-12
537205,2010-12-05 14:52:00,13034.0,United Kingdom,165.86,False,2010-12
537206,2010-12-05 15:02:00,15235.0,United Kingdom,85.55000000000001,False,2010-12
537207,2010-12-05 15:06:00,17402.0,United Kingdom,188.77,False,2010-12
537208,2010-12-05 15:12:00,15889.0,United Kingdom,297.92,False,2010-12
537209,2010-12-05 15:12:00,14606.0,United Kingdom,192.68,False,2010-12
537210,2010-12-05 15:15:00,15953.0,United Kingdom,209.84,False,2010-12
537211,2010-12-05 15:18:00,16143.0,United Kingdom,355.75,False,2010-12
537212,2010-12-05 15:21:00,12720.0,Germany,473.39,False,2010-12
537213,2010-12-05 15:26:00,12748.0,United Kingdom,8.65,False,2010-12
537214,2010-12-05 15:35:00,16422.0,United Kingdom,1668.2,False,2010-12
537215,2010-12-05 15:38:00,12747.0,United Kingdom,358.55999999999995,False,2010-12
537216,2010-12-05 15:40:00,15502.0,United Kingdom,569.5,False,2010-12
537217,2010-12-05 15:40:00,15502.0,United Kingdom,167.2,False,2010-12
537218,2010-12-05 15:46:00,12763.0,Japan,320.08,False,2010-12
537219,2010-12-05 15:47:00,14081.0,United Kingdom,423.52,False,2010-12
537221,2010-12-05 15:54:00,17965.0,United Kingdom,37.35,False,2010-12
537222,2010-12-05 16:00:00,14404.0,United Kingdom,133.48,False,2010-12
537223,2010-12-05 16:10:00,13579.0,United Kingdom,164.70000000000002,False,2010-12
537224,2010-12-05 16:24:00,13174.0,United Kingdom,1415.97,False,2010-12
537225,2010-12-05 16:41:00,12748.0,United Kingdom,496.48,False,2010-12
537226,2010-12-06 08:34:00,15987.0,United Kingdom,113.48,False,2010-12
537227,2010-12-06 08:42:00,17677.0,United Kingdom,922.4000000000001,False,2010-12
537228,2010-12-06 08:43:00,17677.0,United Kingdom,25.200000000000003,False,2010-12
537229,2010-12-06 08:44:00,17677.0,United Kingdom,17.4,False,2010-12
537231,2010-12-06 09:21:00,13652.0,United Kingdom,308.8,False,2010-12
537233,2010-12-06 09:37:00,17428.0,United Kingdom,353.0,False,2010-12
537235,2010-12-06 09:45:00,17381.0,United Kingdom,2567.6400000000003,False,2010-12
537236,2010-12-06 09:52:00,16858.0,United Kingdom,375.69000000000005,False,2010-12
537238,2010-12-06 10:03:00,16161.0,United Kingdom,164.2,False,2010-12
537239,2010-12-06 10:05:00,18219.0,United Kingdom,210.19,False,2010-12
537241,2010-12-06 10:18:00,14293.0,United Kingdom,364.92,False,2010-12
537242,2010-12-06 10:19:00,14748.0,United Kingdom,412.22,False,2010-12
537243,2010-12-06 10:19:00,16638.0,United Kingdom,50.400000000000006,False,2010-12
537244,2010-12-06 10:20:00,17674.0,United Kingdom,300.66,False,2010-12
537245,2010-12-06 10:24:00,14748.0,United Kingdom,58.2,False,2010-12
537246,2010-12-06 10:27:00,12808.0,Portugal,129.4,False,2010-12
537247,2010-12-06 10:34:00,13094.0,United Kingdom,223.68,False,2010-12
537248,2010-12-06 10:36:00,15899.0,United Kingdom,56.25,False,2010-12
537249,2010-12-06 10:38:00,16955.0,United Kingdom,33.0,False,2010-12
537250,2010-12-06 10:43:00,12708.0,Germany,196.44,False,2010-12
537254,2010-12-06 11:01:00,15898.0,United Kingdom,382.69,False,2010-12
537255,2010-12-06 11:03:00,14443.0,United Kingdom,303.5,False,2010-12
537256,2010-12-06 11:06:00,16210.0,United Kingdom,2263.8,False,2010-12
537257,2010-12-06 11:10:00,17691.0,United Kingdom,142.5,False,2010-12
537258,2010-12-06 11:16:00,17227.0,United Kingdom,142.25,False,2010-12
537262,2010-12-06 11:26:00,15039.0,United Kingdom,611.51,False,2010-12
537265,2010-12-06 11:26:00,15919.0,United Kingdom,270.72,False,2010-12
537298,2010-12-06 11:37:00,13497.0,United Kingdom,153.5,False,2010-12
537301,2010-12-06 11:38:00,15860.0,United Kingdom,102.66,False,2010-12
537312,2010-12-06 11:42:00,14189.0,United Kingdom,311.24,False,2010-12
537313,2010-12-06 11:42:00,15304.0,United Kingdom,123.15,False,2010-12
537332,2010-12-06 11:58:00,14344.0,United Kingdom,322.8,False,2010-12
537334,2010-12-06 12:06:00,16719.0,United Kingdom,430.73,False,2010-12
537335,2010-12-06 12:15:00,15048.0,United Kingdom,98.7,False,2010-12
537346,2010-12-06 12:21:00,15301.0,United Kingdom,673.37,False,2010-12
537350,2010-12-06 12:23:00,14708.0,United Kingdom,419.06,False,2010-12
537351,2010-12-06 12:23:00,16898.0,United Kingdom,116.08,False,2010-12
537354,2010-12-06 12:23:00,12748.0,United Kingdom,133.07,False,2010-12
537359,2010-12-06 12:30:00,14825.0,United Kingdom,184.10000000000002,False,2010-12
537360,2010-12-06 12:31:00,18113.0,United Kingdom,76.32000000000001,False,2010-12
537362,2010-12-06 12:34:00,17596.0,United Kingdom,392.62,False,2010-12
537365,2010-12-06 12:38:00,15078.0,United Kingdom,449.95000000000005,False,2010-12
537366,2010-12-06 12:39:00,14085.0,United Kingdom,308.05,False,2010-12
537367,2010-12-06 12:39:00,15078.0,United Kingdom,25.200000000000003,False,2010-12
537368,2010-12-06 12:40:00,14911.0,EIRE,377.5,False,2010-12
537369,2010-12-06 12:41:00,17860.0,United Kingdom,252.8,False,2010-12
537370,2010-12-06 12:44:00,13155.0,United Kingdom,379.7,False,2010-12
537371,2010-12-06 12:47:00,15028.0,United Kingdom,185.97,False,2010-12
537372,2010-12-06 12:52:00,16919.0,United Kingdom,198.35,False,2010-12
537374,2010-12-06 12:55:00,17259.0,United Kingdom,381.64,False,2010-12
537375,2010-12-06 12:55:00,17019.0,United Kingdom,358.82,False,2010-12
537376,2010-12-06 12:59:00,16722.0,United Kingdom,480.68,False,2010-12
537377,2010-12-06 13:01:00,15882.0,United Kingdom,270.52,False,2010-12
537378,2010-12-06 13:06:00,14911.0,EIRE,784.15,False,2010-12
537380,2010-12-06 13:12:00,15882.0,United Kingdom,100.80000000000001,False,2010-12
537381,2010-12-06 13:13:00,14667.0,United Kingdom,511.56,False,2010-12
537382,2010-12-06 13:13:00,16710.0,United Kingdom,375.47,False,2010-12
537384,2010-12-06 13:21:00,15984.0,United Kingdom,122.7,False,2010-12
537385,2010-12-06 13:22:00,14487.0,United Kingdom,125.10000000000001,False,2010-12
537386,2010-12-06 13:32:00,14911.0,EIRE,20.85,False,2010-12
537387,2010-12-06 13:34:00,13468.0,United Kingdom,222.18,False,2010-12
537388,2010-12-06 13:35:00,17682.0,United Kingdom,391.5,False,2010-12
537389,2010-12-06 13:41:00,17757.0,United Kingdom,149.0,False,2010-12
537390,2010-12-06 13:47:00,16658.0,United Kingdom,123.24,False,2010-12
537391,2010-12-06 13:53:00,16550.0,United Kingdom,554.66,False,2010-12
537392,2010-12-06 13:58:00,17068.0,United Kingdom,166.15,False,2010-12
537393,2010-12-06 13:59:00,13089.0,United Kingdom,2415.04,False,2010-12
537394,2010-12-06 14:00:00,13089.0,United Kingdom,81.17999999999999,False,2010-12
537395,2010-12-06 14:05:00,15356.0,United Kingdom,150.22,False,2010-12
537396,2010-12-06 14:08:00,17223.0,United Kingdom,292.84000000000003,False,2010-12
537397,2010-12-06 14:19:00,16817.0,United Kingdom,244.20000000000002,False,2010-12
537399,2010-12-06 14:31:00,13030.0,United Kingdom,427.74,False,2010-12
537400,2010-12-06 14:36:00,17191.0,United Kingdom,422.81,False,2010-12
537403,2010-12-06 14:43:00,17191.0,United Kingdom,30.45,False,2010-12
537404,2010-12-06 14:46:00,17191.0,United Kingdom,56.85,False,2010-12
537405,2010-12-06 14:51:00,17841.0,United Kingdom,406.69,False,2010-12
537407,2010-12-06 14:55:00,15502.0,United Kingdom,192.7,False,2010-12
537409,2010-12-06 15:00:00,15194.0,United Kingdom,406.16,False,2010-12
537410,2010-12-06 15:03:00,14409.0,United Kingdom,151.20000000000002,False,2010-12
537412,2010-12-06 15:06:00,14409.0,United Kingdom,177.60000000000002,False,2010-12
537415,2010-12-06 15:09:00,16654.0,United Kingdom,227.4,False,2010-12
537418,2010-12-06 15:13:00,17884.0,United Kingdom,137.11,False,2010-12
537419,2010-12-06 15:14:00,13495.0,United Kingdom,510.95,False,2010-12
537420,2010-12-06 15:18:00,17519.0,United Kingdom,335.3,False,2010-12
537421,2010-12-06 15:25:00,17218.0,United Kingdom,292.54,False,2010-12
537422,2010-12-06 15:27:00,17812.0,United Kingdom,217.54999999999998,False,2010-12
537423,2010-12-06 15:34:00,14215.0,United Kingdom,166.0,False,2010-12
537424,2010-12-06 15:35:00,15602.0,United Kingdom,92.55000000000001,False,2010-12
537428,2010-12-06 15:38:00,17320.0,United Kingdom,450.92,False,2010-12
537429,2010-12-06 15:54:00,12748.0,United Kingdom,82.12,False,2010-12
537433,2010-12-06 16:36:00,12913.0,United Kingdom,417.62,False,2010-12
537435,2010-12-06 16:58:00,17920.0,United Kingdom,221.5,False,2010-12
537440,2010-12-06 17:16:00,17869.0,United Kingdom,214.32,False,2010-12
537441,2010-12-06 17:26:00,13564.0,United Kingdom,540.0,False,2010-12
537446,2010-12-07 09:13:00,18055.0,United Kingdom,569.03,False,2010-12
537447,2010-12-07 09:21:00,13963.0,United Kingdom,151.3,False,2010-12
537448,2010-12-07 09:23:00,17450.0,United Kingdom,39.599999999999994,False,2010-12
537456,2010-12-07 09:43:00,17450.0,United Kingdom,1989.2399999999998,False,2010-12
537457,2010-12-07 09:51:00,17511.0,United Kingdom,1644.94,False,2010-12
537458,2010-12-07 09:55:00,17091.0,United Kingdom,293.45000000000005,False,2010-12
537459,2010-12-07 09:57:00,17470.0,United Kingdom,178.4,False,2010-12
537460,2010-12-07 10:04:00,17616.0,United Kingdom,326.4,False,2010-12
537461,2010-12-07 10:06:00,15649.0,United Kingdom,510.0,False,2010-12
537462,2010-12-07 10:06:00,17228.0,United Kingdom,172.65,False,2010-12
537463,2010-12-07 10:08:00,12681.0,France,1033.52,False,2010-12
537464,2010-12-07 10:14:00,14907.0,United Kingdom,618.07,False,2010-12
537465,2010-12-07 10:32:00,17735.0,United Kingdom,454.6,False,2010-12
537467,2010-12-07 10:36:00,16059.0,United Kingdom,118.25,False,2010-12
537468,2010-12-07 10:36:00,12567.0,France,415.46000000000004,False,2010-12
537469,2010-12-07 10:43:00,17720.0,United Kingdom,102.0,False,2010-12
537470,2010-12-07 10:47:00,15018.0,United Kingdom,111.25,False,2010-12
537471,2010-12-07 10:51:00,14344.0,United Kingdom,17.85,False,2010-12
537472,2010-12-07 11:11:00,12971.0,United Kingdom,111.54,False,2010-12
537476,2010-12-07 11:26:00,15838.0,United Kingdom,957.5,False,2010-12
537484,2010-12-07 11:30:00,14733.0,United Kingdom,1830.02,False,2010-12
537489,2010-12-07 11:33:00,17017.0,United Kingdom,511.79999999999995,False,2010-12
537509,2010-12-07 11:41:00,13756.0,United Kingdom,532.8000000000001,False,2010-12
537523,2010-12-07 11:45:00,14176.0,United Kingdom,159.55,False,2010-12
537538,2010-12-07 11:49:00,15353.0,United Kingdom,311.65,False,2010-12
537567,2010-12-07 11:59:00,18119.0,United Kingdom,181.12,False,2010-12
537592,2010-12-07 12:18:00,17491.0,United Kingdom,327.40000000000003,False,2010-12
537593,2010-12-07 12:21:00,14282.0,United Kingdom,571.0,False,2010-12
537594,2010-12-07 12:28:00,12647.0,Germany,596.8,False,2010-12
537595,2010-12-07 12:29:00,13569.0,United Kingdom,118.32,False,2010-12
537598,2010-12-07 12:37:00,14135.0,United Kingdom,319.0,False,2010-12
537599,2010-12-07 12:37:00,17954.0,United Kingdom,19.9,False,2010-12
537601,2010-12-07 12:43:00,17287.0,United Kingdom,108.78,False,2010-12
537603,2010-12-07 12:49:00,14673.0,United Kingdom,373.49,False,2010-12
537604,2010-12-07 13:01:00,13488.0,United Kingdom,1381.92,False,2010-12
537605,2010-12-07 13:13:00,16221.0,United Kingdom,166.74,False,2010-12
537606,2010-12-07 13:16:00,15002.0,United Kingdom,631.65,False,2010-12
537607,2010-12-07 13:18:00,15965.0,United Kingdom,156.19,False,2010-12
537608,2010-12-07 13:20:00,15024.0,United Kingdom,444.42,False,2010-12
537609,2010-12-07 13:22:00,17675.0,United Kingdom,617.12,False,2010-12
537612,2010-12-07 13:28:00,13769.0,United Kingdom,322.3,False,2010-12
537614,2010-12-07 13:29:00,16904.0,United Kingdom,322.8,False,2010-12
537615,2010-12-07 13:30:00,15898.0,United Kingdom,139.0,False,2010-12
537616,2010-12-07 13:30:00,16904.0,United Kingdom,15.9,False,2010-12
537617,2010-12-07 13:45:00,16086.0,United Kingdom,177.26,False,2010-12
537618,2010-12-07 13:50:00,15061.0,United Kingdom,2022.16,False,2010-12
537619,2010-12-07 13:53:00,13786.0,United Kingdom,230.39999999999998,False,2010-12
537620,2010-12-07 14:00:00,13880.0,United Kingdom,97.8,False,2010-12
537622,2010-12-07 14:30:00,13173.0,United Kingdom,165.94,False,2010-12
537623,2010-12-07 14:31:00,15858.0,United Kingdom,383.93,False,2010-12
537624,2010-12-07 14:41:00,12748.0,United Kingdom,306.84000000000003,False,2010-12
537625,2010-12-07 14:57:00,15180.0,United Kingdom,87.5,False,2010-12
537626,2010-12-07 14:57:00,12347.0,Iceland,711.79,False,2010-12
537627,2010-12-07 14:58:00,14739.0,United Kingdom,713.88,False,2010-12
537628,2010-12-07 15:02:00,16293.0,United Kingdom,378.75,False,2010-12
537629,2010-12-07 15:03:00,17419.0,United Kingdom,356.87,False,2010-12
537631,2010-12-07 15:04:00,17419.0,United Kingdom,17.4,False,2010-12
537634,2010-12-07 15:15:00,16775.0,United Kingdom,231.9,False,2010-12
537635,2010-12-07 15:18:00,16306.0,United Kingdom,68.1,False,2010-12
537636,2010-12-07 15:20:00,16950.0,United Kingdom,172.0,False,2010-12
537646,2010-12-07 15:39:00,17591.0,United Kingdom,406.6,False,2010-12
537648,2010-12-07 15:48:00,12839.0,United Kingdom,402.61,False,2010-12
537649,2010-12-07 15:48:00,13807.0,United Kingdom,112.6,False,2010-12
537650,2010-12-07 15:48:00,16125.0,United Kingdom,289.35,False,2010-12
537653,2010-12-07 15:54:00,17897.0,United Kingdom,268.73,False,2010-12
537655,2010-12-07 16:20:00,15081.0,United Kingdom,111.15,False,2010-12
537657,2010-12-07 16:42:00,18102.0,United Kingdom,9639.12,False,2010-12
537658,2010-12-07 16:43:00,18102.0,United Kingdom,395.76,False,2010-12
537659,2010-12-07 16:43:00,18102.0,United Kingdom,15885.49,False,2010-12
537664,2010-12-07 17:05:00,15024.0,United Kingdom,46.8,False,2010-12
537665,2010-12-07 17:19:00,16365.0,United Kingdom,139.86,False,2010-12
537667,2010-12-08 08:12:00,17870.0,United Kingdom,326.4,False,2010-12
537668,2010-12-08 08:43:00,14821.0,United Kingdom,48.800000000000004,False,2010-12
537669,2010-12-08 08:58:00,16863.0,United Kingdom,164.25,False,2010-12
537670,2010-12-08 09:07:00,13078.0,United Kingdom,514.39,False,2010-12
537671,2010-12-08 09:20:00,13267.0,United Kingdom,328.45,False,2010-12
537672,2010-12-08 09:30:00,13050.0,United Kingdom,328.01,False,2010-12
537673,2010-12-08 09:49:00,12709.0,Germany,522.7,False,2010-12
537674,2010-12-08 09:51:00,15628.0,United Kingdom,319.18,False,2010-12
537676,2010-12-08 09:53:00,12386.0,Australia,258.9,False,2010-12
537678,2010-12-08 09:56:00,16779.0,United Kingdom,356.91,False,2010-12
537680,2010-12-08 10:11:00,13599.0,United Kingdom,253.24,False,2010-12
537681,2010-12-08 10:11:00,13329.0,United Kingdom,304.2,False,2010-12
537682,2010-12-08 10:13:00,13599.0,United Kingdom,99.6,False,2010-12
537683,2010-12-08 10:14:00,12921.0,United Kingdom,365.4,False,2010-12
537685,2010-12-08 10:21:00,18077.0,United Kingdom,204.87,False,2010-12
537686,2010-12-08 10:21:00,14744.0,United Kingdom,225.0,False,2010-12
537688,2010-12-08 10:35:00,17406.0,United Kingdom,702.1,False,2010-12
537689,2010-12-08 10:36:00,15750.0,United Kingdom,301.52,False,2010-12
537690,2010-12-08 10:38:00,13983.0,United Kingdom,329.36,False,2010-12
537691,2010-12-08 10:39:00,13842.0,United Kingdom,310.57,False,2010-12
537692,2010-12-08 10:40:00,14796.0,United Kingdom,671.21,False,2010-12
537693,2010-12-08 10:45:00,12441.0,France,173.55,False,2010-12
537694,2010-12-08 10:46:00,14901.0,United Kingdom,158.25,False,2010-12
537698,2010-12-08 10:51:00,13199.0,United Kingdom,468.68,False,2010-12
537700,2010-12-08 10:51:00,18229.0,United Kingdom,309.0,False,2010-12
537707,2010-12-08 10:53:00,14032.0,United Kingdom,303.86,False,2010-12
537738,2010-12-08 11:02:00,17706.0,United Kingdom,287.08,False,2010-12
537743,2010-12-08 11:02:00,17706.0,United Kingdom,151.95,False,2010-12
537751,2010-12-08 11:04:00,17706.0,United Kingdom,38.8,False,2010-12
537754,2010-12-08 11:16:00,16081.0,United Kingdom,157.6,False,2010-12
537755,2010-12-08 11:31:00,16525.0,United Kingdom,411.44,False,2010-12
537757,2010-12-08 11:38:00,17975.0,United Kingdom,314.1,False,2010-12
537758,2010-12-08 11:41:00,16122.0,United Kingdom,105.72,False,2010-12
537759,2010-12-08 11:42:00,13126.0,United Kingdom,203.64000000000001,False,2010-12
537760,2010-12-08 11:42:00,15973.0,United Kingdom,307.82000000000005,False,2010-12
537761,2010-12-08 11:43:00,13126.0,United Kingdom,19.799999999999997,False,2010-12
537762,2010-12-08 12:01:00,16558.0,United Kingdom,569.4,False,2010-12
537764,2010-12-08 12:06:00,16893.0,United Kingdom,145.93,False,2010-12
537765,2010-12-08 12:08:00,14606.0,United Kingdom,215.88,False,2010-12
537766,2010-12-08 12:08:00,17677.0,United Kingdom,651.6,False,2010-12
537767,2010-12-08 12:09:00,15100.0,United Kingdom,350.4,False,2010-12
537768,2010-12-08 12:11:00,15750.0,United Kingdom,39.0,False,2010-12
537769,2010-12-08 12:17:00,15021.0,United Kingdom,205.64000000000001,False,2010-12
537770,2010-12-08 12:24:00,15529.0,United Kingdom,295.66,False,2010-12
537771,2010-12-08 12:29:00,15498.0,United Kingdom,450.92,False,2010-12
537772,2010-12-08 12:35:00,18043.0,United Kingdom,316.46,False,2010-12
537773,2010-12-08 12:36:00,16016.0,United Kingdom,382.27,False,2010-12
537774,2010-12-08 12:40:00,14060.0,United Kingdom,281.0,False,2010-12
537775,2010-12-08 12:41:00,17722.0,United Kingdom,910.14,False,2010-12
537780,2010-12-08 12:45:00,17324.0,United Kingdom,127.05000000000001,False,2010-12
537781,2010-12-08 12:46:00,17341.0,United Kingdom,513.6,False,2010-12
537789,2010-12-08 12:49:00,14051.0,United Kingdom,623.4200000000001,False,2010-12
537791,2010-12-08 12:51:00,16233.0,United Kingdom,147.39999999999998,False,2010-12
537792,2010-12-08 12:56:00,16385.0,United Kingdom,148.23000000000002,False,2010-12
537793,2010-12-08 12:57:00,15032.0,United Kingdom,2746.75,False,2010-12
537794,2010-12-08 13:01:00,16713.0,United Kingdom,414.43,False,2010-12
537795,2010-12-08 13:03:00,17213.0,United Kingdom,312.90000000000003,False,2010-12
